Date,IEF,SHV,XLP,IEI,TLH,ICF,GLD,HYG,IYZ,SHY,XLE,TIP,TLT,XLI,XLU,XLK,XLV,XLB,XLY,XLF
2000-07-03,,,15.104284286499023,,,,,,34.33820724487305,,17.749799728393555,,,19.199466705322266,12.926246643066406,41.873775482177734,21.264373779296875,12.286787033081055,19.956073760986328,12.669580459594727
2000-07-05,,,15.141626358032227,,,,,,34.70781326293945,,17.01399803161621,,,19.031965255737305,13.04140853881836,40.53075408935547,21.399534225463867,12.343844413757324,20.196514129638672,12.808716773986816
2000-07-06,,,15.160290718078613,,,,,,34.70781326293945,,17.18659210205078,,,18.979633331298828,13.055795669555664,41.15430450439453,21.354469299316406,12.020506858825684,20.34077262878418,12.90693473815918
2000-07-07,,,15.057605743408203,,,,,,34.989418029785156,,17.26834487915039,,,19.073835372924805,13.192547798156738,41.82582092285156,21.534679412841797,11.963447570800781,21.326547622680664,13.127907752990723
2000-07-10,,,15.19762897491455,,,,,,34.90142822265625,,17.350099563598633,,,19.09477996826172,13.192547798156738,41.37013244628906,21.354469299316406,12.134626388549805,21.639114379882812,13.160652160644531
2000-07-11,,,15.206975936889648,,,,,,34.52301788330078,,17.967802047729492,,,19.46117401123047,13.070192337036133,41.034400939941406,21.11795997619629,12.78130054473877,21.795400619506836,13.226126670837402
2000-07-12,,,14.898911476135254,,,,,,34.84861755371094,,17.73162078857422,,,19.53446388244629,13.127766609191895,42.089630126953125,21.512163162231445,12.714729309082031,21.855497360229492,13.414371490478516
2000-07-13,,,14.674870491027832,,,,,,35.49983596801758,,17.4591007232666,,,19.69149398803711,13.185355186462402,42.905025482177734,21.57974624633789,12.857376098632812,21.446767807006836,13.283418655395508
2000-07-14,,,14.506829261779785,,,,,,35.658233642578125,,17.440935134887695,,,19.89039421081543,13.005417823791504,43.696468353271484,21.917621612548828,12.600610733032227,21.71123695373535,13.504398345947266
2000-07-17,,,14.581507682800293,,,,,,35.024627685546875,,17.213842391967773,,,20.005550384521484,12.897459030151367,44.056209564208984,21.647306442260742,12.400901794433594,21.591014862060547,13.250676155090332
2000-07-18,,,14.600184440612793,,,,,,34.813419342041016,,17.368255615234375,,,20.057891845703125,12.847084999084473,43.16884994506836,21.309423446655273,12.210704803466797,21.639114379882812,13.27523422241211
2000-07-19,,,14.618853569030762,,,,,,34.488704681396484,,17.322856903076172,,,19.89039421081543,12.976630210876465,42.209537506103516,21.444583892822266,12.210704803466797,21.362611770629883,13.226126670837402
2000-07-20,,,14.376137733459473,,,,,,34.24185562133789,,17.150257110595703,,,20.131175994873047,12.767909049987793,43.09689712524414,21.782472610473633,12.115604400634766,21.302505493164062,13.561695098876953
2000-07-21,,,14.413481712341309,,,,,,34.50634002685547,,16.823232650756836,,,20.099763870239258,12.897459030151367,42.161563873291016,21.241844177246094,12.172663688659668,21.254417419433594,13.520771026611328
2000-07-24,,,14.712201118469238,,,,,,33.36023712158203,,16.650638580322266,,,19.953203201293945,12.854281425476074,41.13031768798828,21.039113998413086,12.191689491271973,20.91780662536621,13.602609634399414
2000-07-25,,,14.450821876525879,,,,,,33.73052215576172,,16.4962215423584,,,19.99507713317871,12.962237358093262,41.82582092285156,21.050376892089844,12.039525032043457,20.965892791748047,13.627165794372559
2000-07-26,,,14.460161209106445,,,,,,32.937068939208984,,16.63248062133789,,,19.743825912475586,12.839882850646973,41.274208068847656,20.881437301635742,11.963447570800781,20.89377212524414,13.561695098876953
2000-07-27,,,14.562849998474121,,,,,,32.02018737792969,,17.20475959777832,,,19.60773468017578,12.789502143859863,40.0750617980957,21.016582489013672,12.096590995788574,21.062070846557617,13.602609634399414
2000-07-28,,,14.684200286865234,,,,,,30.680143356323242,,17.07758903503418,,,18.948219299316406,12.710332870483398,38.58815002441406,20.791332244873047,12.001486778259277,20.41289520263672,13.307969093322754
2000-07-31,,,14.525506973266602,,,,,,31.279632568359375,,16.968582153320312,,,19.24134063720703,12.746315002441406,39.37958908081055,20.994060516357422,12.058547019958496,20.004161834716797,13.537139892578125
2000-08-01,,,15.010931015014648,,,,,,31.561750411987305,,17.286516189575195,,,19.387897491455078,13.02701187133789,38.923919677734375,21.17426872253418,12.068056106567383,20.29267692565918,13.627165794372559
2000-08-02,,,15.00159740447998,,,,,,31.19147300720215,,17.613525390625,,,19.30414581298828,13.242928504943848,38.756019592285156,21.264373779296875,12.144137382507324,20.29267692565918,13.610800743103027
2000-08-03,,,15.085618019104004,,,,,,31.01513671875,,17.368255615234375,,,19.33555030822754,13.264521598815918,39.49949645996094,21.376996994018555,12.277274131774902,20.196514129638672,13.97092342376709
2000-08-04,,,14.973587989807129,,,,,,31.3677921295166,,17.440935134887695,,,19.576330184936523,13.192547798156738,39.49949645996094,21.816259384155273,12.163158416748047,20.112354278564453,14.511092185974121
2000-08-07,,,14.786895751953125,,,,,,31.614641189575195,,17.66803550720215,,,20.15211296081543,13.451648712158203,40.31490707397461,21.647306442260742,12.400901794433594,20.653331756591797,14.552018165588379
2000-08-08,,,14.852237701416016,,,,,,30.53908348083496,,17.704368591308594,,,20.330068588256836,13.098981857299805,40.38684844970703,21.71489715576172,12.705221176147461,21.266433715820312,14.552018165588379
2000-08-09,,,14.245447158813477,,,,,,30.151168823242188,,18.022296905517578,,,20.508041381835938,12.890262603759766,40.53075408935547,21.512163162231445,12.714729309082031,20.89377212524414,14.453797340393066
2000-08-10,,,14.49749755859375,,,,,,29.824975967407227,,18.185808181762695,,,20.455707550048828,12.890262603759766,39.66736602783203,21.55720329284668,12.5245361328125,20.29267692565918,14.371955871582031
2000-08-11,,,14.600184440612793,,,,,,29.904308319091797,,18.167644500732422,,,20.686010360717773,13.034208297729492,39.811275482177734,21.692363739013672,12.78130054473877,20.58120346069336,14.592934608459473
2000-08-14,,,14.646865844726562,,,,,,30.256956100463867,,18.421995162963867,,,20.895389556884766,13.113381385803223,40.626686096191406,21.94015121459961,12.78130054473877,20.845687866210938,14.78117561340332
2000-08-15,,,14.618853569030762,,,,,,30.292238235473633,,18.349327087402344,,,20.633663177490234,13.199748992919922,40.72260665893555,21.8275203704834,12.857376098632812,20.24458885192871,14.511092185974121
2000-08-16,,,14.76821517944336,,,,,,29.92194366455078,,18.60367774963379,,,20.539445877075195,13.012615203857422,40.77058029174805,21.512163162231445,12.857376098632812,19.847871780395508,14.339217185974121
2000-08-17,,,14.684200286865234,,,,,,29.92194366455078,,19.039690017700195,,,20.644132614135742,12.839882850646973,41.53801345825195,21.71489715576172,12.885907173156738,19.859901428222656,14.527460098266602
2000-08-18,,,14.506829261779785,,,,,,29.622188568115234,,18.821685791015625,,,20.581321716308594,12.911856651306152,41.58598327636719,21.71489715576172,12.657673835754395,20.12438201904297,14.421061515808105
2000-08-21,,,14.656197547912598,,,,,,29.816150665283203,,18.89435386657715,,,20.87444305419922,12.998220443725586,41.77783203125,21.782472610473633,12.591103553771973,19.643510818481445,14.535643577575684
2000-08-22,,,14.600184440612793,,,,,,29.269548416137695,,18.839845657348633,,,20.83257484436035,12.839882850646973,41.77783203125,21.512163162231445,12.467474937438965,20.028200149536133,14.691156387329102
2000-08-23,,,14.69354248046875,,,,,,29.3753604888916,,19.330373764038086,,,20.72788429260254,12.940641403198242,42.185546875,21.534679412841797,12.41041374206543,19.907989501953125,14.502911567687988
2000-08-24,,,14.600184440612793,,,,,,29.551687240600586,,18.91251564025879,,,20.947725296020508,12.911856651306152,42.58125686645508,21.478370666503906,12.42943000793457,19.907989501953125,14.478355407714844
2000-08-25,,,14.656197547912598,,,,,,29.957216262817383,,18.967021942138672,,,21.041946411132812,12.897459030151367,42.4373779296875,21.83878517150879,12.362866401672363,20.088306427001953,14.281930923461914
2000-08-28,,,14.609526634216309,,,,,,30.309852600097656,,19.039690017700195,,,21.324604034423828,13.127766609191895,42.785125732421875,21.624788284301758,12.343844413757324,19.76371955871582,14.552018165588379
2000-08-29,,,14.385477066040039,,,,,,29.780900955200195,,19.0578556060791,,,21.188505172729492,13.012615203857422,42.833099365234375,21.72614860534668,12.172663688659668,19.679576873779297,14.40469741821289
2000-08-30,,,14.320128440856934,,,,,,30.221691131591797,,18.89435386657715,,,20.989593505859375,13.142165184020996,42.54529571533203,21.872568130493164,12.201194763183594,19.451162338256836,14.535643577575684
2000-08-31,,,14.348132133483887,,,,,,30.503808975219727,,18.821685791015625,,,21.14663314819336,13.242928504943848,43.38469314575195,21.737417221069336,12.334332466125488,19.174665451049805,14.912128448486328
2000-09-01,,,14.264116287231445,,,,,,30.821184158325195,,19.012441635131836,,,21.335058212280273,13.401266098022461,43.408660888671875,21.71489715576172,12.210704803466797,19.559358596801758,14.666594505310059
2000-09-05,,,14.217448234558105,,,,,,30.521455764770508,,19.012441635131836,,,21.335058212280273,13.451648712158203,42.42538070678711,21.286903381347656,12.457959175109863,19.76371955871582,14.846651077270508
2000-09-06,,,14.040075302124023,,,,,,29.833789825439453,,19.430295944213867,,,21.439748764038086,13.617191314697266,41.34614944458008,21.196800231933594,12.6671781539917,20.052249908447266,14.961235046386719
2000-09-07,,,14.170766830444336,,,,,,29.516403198242188,,19.339460372924805,,,21.314130783081055,13.617191314697266,42.01766586303711,21.02785873413086,12.058547019958496,19.883939743041992,14.838479042053223
2000-09-08,,,14.161432266235352,,,,,,29.551687240600586,,19.11235809326172,,,21.06287956237793,14.049020767211914,40.67466354370117,21.039113998413086,11.849328994750977,20.256614685058594,15.174039840698242
2000-09-11,,,14.22678279876709,,,,,,29.340087890625,,19.720989227294922,,,20.95819854736328,14.37289810180664,39.619407653808594,21.11795997619629,11.773248672485352,20.629287719726562,15.47685718536377
2000-09-12,,,14.338801383972168,,,,,,29.35771942138672,,19.693723678588867,,,20.895389556884766,14.336906433105469,39.043819427490234,21.10669708251953,11.697173118591309,20.629287719726562,15.452306747436523
2000-09-13,,,14.338801383972168,,,,,,29.54285430908203,,19.36671257019043,,,20.95819854736328,14.236145973205566,39.42755126953125,21.331951141357422,11.640114784240723,20.629287719726562,15.35409164428711
2000-09-14,,,14.189440727233887,,,,,,29.340087890625,,19.31220245361328,,,20.937257766723633,14.049020767211914,39.643394470214844,21.10669708251953,11.43089485168457,20.50906753540039,15.296804428100586
2000-09-15,,,14.168451309204102,,,,,,29.00507354736328,,19.815359115600586,,,20.406518936157227,14.180107116699219,38.95988845825195,21.016582489013672,11.249519348144531,20.330991744995117,15.047507286071777
2000-09-18,,,14.187191009521484,,,,,,28.21161651611328,,19.851852416992188,,,20.17557716369629,14.093031883239746,38.08451461791992,20.982799530029297,11.211261749267578,19.921241760253906,14.546746253967285
2000-09-19,,,14.205926895141602,,,,,,28.29978370666504,,19.322725296020508,,,19.944639205932617,13.86080551147461,39.57143783569336,20.8476505279541,10.905152320861816,19.58380126953125,14.858695030212402
2000-09-20,,,14.09348201751709,,,,,,27.259471893310547,,18.939538955688477,,,20.049604415893555,13.614066123962402,39.71533966064453,20.442182540893555,10.77122974395752,19.198150634765625,14.64525318145752
2000-09-21,,,14.468311309814453,,,,,,26.942096710205078,,18.793577194213867,,,20.112598419189453,13.715668678283691,38.89993667602539,20.633649826049805,10.732963562011719,19.909189224243164,14.481072425842285
2000-09-22,,,14.955587387084961,,,,,,27.453433990478516,,18.674976348876953,,,19.96563148498535,14.063995361328125,37.796722412109375,20.453439712524414,10.713834762573242,19.77662467956543,14.760187149047852
2000-09-25,,,14.82439136505127,,,,,,27.24184226989746,,18.392160415649414,,,20.553489685058594,14.165599822998047,37.00528335571289,20.757537841796875,10.68513298034668,19.475332260131836,14.99825382232666
2000-09-26,,,14.693212509155273,,,,,,27.136045455932617,,18.830076217651367,,,20.5744686126709,14.368790626525879,36.22584915161133,20.757537841796875,10.57990837097168,19.041481018066406,14.899734497070312
2000-09-27,,,14.702579498291016,,,,,,26.9949951171875,,19.185876846313477,,,20.406518936157227,14.31074047088623,35.97403335571289,20.408390045166016,10.532081604003906,19.22225570678711,14.907939910888672
2000-09-28,,,14.927475929260254,,,,,,28.493738174438477,,19.112886428833008,,,20.679443359375,14.775181770324707,37.22112274169922,21.005325317382812,10.847759246826172,19.523544311523438,15.285563468933105
2000-09-29,,,14.983705520629883,,,,,,28.881643295288086,,19.13113021850586,,,20.532487869262695,14.992887496948242,35.59030532836914,20.949010848999023,11.125167846679688,19.198150634765625,15.236321449279785
2000-10-02,,,14.955587387084961,,,,,,28.335054397583008,,19.523426055908203,,,20.322538375854492,15.079976081848145,35.326507568359375,21.219322204589844,10.8668851852417,18.896860122680664,15.449756622314453
2000-10-03,,,14.955587387084961,,,,,,28.370311737060547,,19.514301300048828,,,20.721433639526367,14.891298294067383,34.391170501708984,21.29816246032715,11.46954345703125,19.041481018066406,15.433344841003418
2000-10-04,,,14.833768844604492,,,,,,29.057971954345703,,18.939538955688477,,,20.868396759033203,14.891298294067383,35.31450653076172,21.46710205078125,11.574769020080566,19.378925323486328,15.236321449279785
2000-10-05,,,15.180486679077148,,,,,,29.41060447692871,,18.91217613220215,,,20.889392852783203,15.021913528442383,34.81087875366211,21.65857696533203,11.459981918334961,19.125844955444336,15.384082794189453
2000-10-06,,,15.096145629882812,,,,,,28.5113582611084,,18.830076217651367,,,20.322538375854492,14.949346542358398,34.091400146484375,21.1517391204834,11.364315032958984,18.523258209228516,14.743759155273438
2000-10-09,,,15.030548095703125,,,,,,28.405559539794922,,19.122007369995117,,,20.448505401611328,14.949346542358398,33.89952850341797,21.016582489013672,11.393014907836914,18.643779754638672,14.513900756835938
2000-10-10,,,15.246073722839355,,,,,,27.806081771850586,,19.550790786743164,,,20.17557716369629,14.920324325561523,32.904266357421875,21.039113998413086,11.450408935546875,18.65582847595215,14.095237731933594
2000-10-11,,,15.227338790893555,,,,,,26.801042556762695,,19.73325538635254,,,19.818679809570312,14.688100814819336,31.8490047454834,20.509756088256836,11.144299507141113,18.125560760498047,14.119864463806152
2000-10-12,,,15.321038246154785,,,,,,26.07811164855957,,20.034317016601562,,,19.3673095703125,14.484902381896973,30.745813369750977,19.822721481323242,10.943414688110352,16.860149383544922,13.298942565917969
2000-10-13,,,15.133626937866211,,,,,,27.012630462646484,,19.267974853515625,,,19.96563148498535,14.702607154846191,33.33592224121094,20.194400787353516,10.694701194763184,17.209636688232422,13.988512992858887
2000-10-16,,,15.349151611328125,,,,,,26.518924713134766,,19.08551597595215,,,20.23856544494629,14.789697647094727,32.808319091796875,20.0029239654541,10.68513298034668,17.51093101501465,14.111656188964844
2000-10-17,,,15.480345726013184,,,,,,26.09575080871582,,19.094640731811523,,,19.69270896911621,14.98563289642334,31.944963455200195,19.011798858642578,10.58947467803955,17.02886390686035,13.725821495056152
2000-10-18,,,15.470969200134277,,,,,,26.403682708740234,,18.839189529418945,,,19.335800170898438,14.862266540527344,31.441308975219727,19.327152252197266,10.713834762573242,17.35426139831543,13.569844245910645
2000-10-19,,,15.189850807189941,,,,,,27.216651916503906,,18.930423736572266,,,19.671716690063477,14.789697647094727,34.235294342041016,19.552412033081055,10.694701194763184,18.065303802490234,14.210165023803711
2000-10-20,,,15.292929649353027,,,,,,27.640796661376953,,19.30446434020996,,,19.776687622070312,14.709874153137207,34.75091552734375,19.957868576049805,10.551215171813965,17.739912033081055,14.26762580871582
2000-10-23,,,15.452231407165527,,,,,,28.294723510742188,,18.99428367614746,,,20.00762939453125,15.021913528442383,34.53506851196289,20.250720977783203,10.627739906311035,17.848369598388672,14.029561996459961
2000-10-24,,,15.499083518981934,,,,,,28.453773498535156,,18.674976348876953,,,20.322538375854492,14.956603050231934,33.863563537597656,20.2957706451416,11.058212280273438,17.86042594909668,14.382556915283203
2000-10-25,,,15.864531517028809,,,,,,27.623130798339844,,18.218822479248047,,,19.944639205932617,14.862266540527344,31.477283477783203,19.93534278869629,10.981678009033203,17.595285415649414,14.464648246765137
2000-10-26,,,15.892660140991211,,,,,,27.110599517822266,,18.30092430114746,,,20.049604415893555,14.81146240234375,32.23273468017578,20.216917037963867,11.172999382019043,17.535036087036133,13.996724128723145
2000-10-27,,,15.714616775512695,,,,,,27.905902862548828,,18.173208236694336,,,20.039112091064453,15.15253734588623,32.50853729248047,20.397123336791992,11.134737014770508,17.70375633239746,14.456440925598145
2000-10-30,,,16.080068588256836,,,,,,28.754215240478516,,18.4833984375,,,20.259557723999023,15.7403564453125,32.06486892700195,20.791332244873047,12.014800071716309,18.1496639251709,14.981831550598145
2000-10-31,,,16.023839950561523,,,,,,29.231401443481445,,18.611122131347656,,,20.994356155395508,15.863726615905762,33.55177688598633,21.264373779296875,12.100887298583984,18.957120895385742,15.104971885681152
2000-11-01,,,16.005102157592773,,,,,,28.100317001342773,,19.213241577148438,,,21.015363693237305,15.769387245178223,32.904266357421875,21.41078758239746,12.005231857299805,19.113780975341797,15.039289474487305
2000-11-02,,,15.883277893066406,,,,,,28.047285079956055,,18.538124084472656,,,20.97335433959961,15.776641845703125,33.75565719604492,21.602256774902344,11.919139862060547,19.282516479492188,15.113179206848145
2000-11-03,,,15.798944473266602,,,,,,28.241695404052734,,18.465147018432617,,,20.8054141998291,15.704071044921875,34.0074577331543,21.52341651916504,11.938270568847656,19.005332946777344,15.072135925292969
2000-11-06,,,16.098804473876953,,,,,,27.711498260498047,,18.538124084472656,,,20.994356155395508,15.631503105163574,33.47985076904297,21.66983413696289,11.94784164428711,19.258407592773438,15.277361869812012
2000-11-07,,,15.9395112991333,,,,,,27.711498260498047,,18.68410873413086,,,21.078332901000977,15.653275489807129,33.719661712646484,21.75994110107422,12.091328620910645,19.06557846069336,15.228106498718262
2000-11-08,,,16.304960250854492,,,,,,27.746835708618164,,18.866561889648438,,,20.941879272460938,15.73310661315918,31.944963455200195,21.57974624633789,12.225252151489258,19.282516479492188,14.95720100402832
2000-11-09,,,16.323698043823242,,,,,,27.181299209594727,,18.66585350036621,,,21.078332901000977,15.82018756866455,31.477283477783203,20.588598251342773,12.053059577941895,18.535314559936523,15.063923835754395
2000-11-10,,,16.40803337097168,,,,,,26.386009216308594,,18.720598220825195,,,20.595460891723633,15.849214553833008,29.73853874206543,20.509756088256836,11.88086986541748,17.679651260375977,14.899734497070312
2000-11-13,,,15.920760154724121,,,,,,26.79248809814453,,18.57462501525879,,,20.217571258544922,15.921772003173828,29.642616271972656,20.070514678955078,11.928704261779785,18.17376136779785,14.546746253967285
2000-11-14,,,16.1175537109375,,,,,,26.79248809814453,,18.68410873413086,,,20.616464614868164,15.646010398864746,31.249441146850586,20.554807662963867,12.02436637878418,18.71609115600586,14.628832817077637
2000-11-15,,,16.155025482177734,,,,,,26.79248809814453,,19.04902458190918,,,20.658451080322266,15.631503105163574,31.465288162231445,20.65618324279785,12.091328620910645,18.896860122680664,14.513900756835938
2000-11-16,,,16.192516326904297,,,,,,26.386009216308594,,19.122007369995117,,,20.7634220123291,15.8129243850708,30.458024978637695,20.408390045166016,11.727825164794922,18.69198226928711,14.464648246765137
2000-11-17,,,16.192516326904297,,,,,,25.449329376220703,,18.966915130615234,,,20.679443359375,15.573451042175293,30.69784927368164,20.273239135742188,11.718253135681152,18.6799373626709,14.34972095489502
2000-11-20,,,16.14565658569336,,,,,,24.857295989990234,,18.875682830810547,,,20.385526657104492,15.725835800170898,29.450735092163086,20.16061019897461,11.584330558776855,18.221967697143555,13.922837257385254
2000-11-21,,,16.417407989501953,,,,,,24.742412567138672,,19.30446434020996,,,20.637454986572266,15.573451042175293,29.594648361206055,19.68757438659668,11.488670349121094,18.07735252380371,13.955678939819336
2000-11-22,,,16.36118507385254,,,,,,24.318260192871094,,18.99428367614746,,,20.30154800415039,15.689555168151855,28.515430450439453,19.49608612060547,11.479106903076172,17.884538650512695,13.61910343170166
2000-11-24,,,16.192516326904297,,,,,,24.742412567138672,,19.267974853515625,,,20.637454986572266,15.660540580749512,29.642616271972656,19.586204528808594,11.63216495513916,18.005046844482422,13.717615127563477
2000-11-27,,,16.520479202270508,,,,,,24.972145080566406,,19.112886428833008,,,20.679443359375,15.551673889160156,29.474721908569336,19.710092544555664,11.63216495513916,18.65582847595215,13.90642261505127
2000-11-28,,,16.698524475097656,,,,,,24.388948440551758,,19.094640731811523,,,20.417016983032227,15.776641845703125,28.2875919342041,19.462312698364258,11.651291847229004,18.583528518676758,14.05418586730957
2000-11-29,,,16.86720085144043,,,,,,24.265230178833008,,18.255319595336914,,,20.584972381591797,15.878232955932617,28.15568733215332,19.50736427307129,11.919139862060547,18.848651885986328,14.39897346496582
2000-11-30,,,16.57670783996582,,,,,,23.78805923461914,,17.63494300842285,,,20.28055763244629,15.856478691101074,26.66874885559082,19.327152252197266,11.794780731201172,18.487110137939453,14.333306312561035
2000-12-01,,,16.33307456970215,,,,,,23.770376205444336,,18.027244567871094,,,20.459001541137695,15.551673889160156,27.01651382446289,19.462312698364258,12.186984062194824,18.51120948791504,14.251206398010254
2000-12-04,,,16.642297744750977,,,,,,23.682025909423828,,18.33742332458496,,,21.015363693237305,15.718585968017578,26.860614776611328,19.473569869995117,12.837470054626465,19.210203170776367,14.185539245605469
2000-12-05,,,16.511112213134766,,,,,,24.15918731689453,,17.954252243041992,,,21.781654357910156,15.82018756866455,29.402782440185547,19.980396270751953,12.933126449584961,19.66816520690918,14.776603698730469
2000-12-06,,,16.192516326904297,,,,,,24.601030349731445,,17.808284759521484,,,21.351266860961914,15.878232955932617,28.587366104125977,20.194400787353516,12.646150588989258,19.547653198242188,14.71092414855957
2000-12-07,,,16.426776885986328,,,,,,24.300588607788086,,18.1002140045166,,,21.28828239440918,15.870981216430664,27.64004898071289,19.856517791748047,12.263510704040527,19.282516479492188,14.743759155273438
2000-12-08,,,16.36118507385254,,,,,,24.03548240661621,,18.091100692749023,,,21.655675888061523,15.486366271972656,28.923128128051758,20.28450584411621,12.473957061767578,19.48738670349121,15.17064094543457
2000-12-11,,,16.13628578186035,,,,,,24.83077049255371,,18.145828247070312,,,21.897119522094727,15.52990436553955,30.01433563232422,20.498497009277344,12.473957061767578,19.246355056762695,15.293779373168945
2000-12-12,,,16.201889038085938,,,,,,25.237260818481445,,18.355669021606445,,,21.571701049804688,15.573451042175293,29.402782440185547,20.543550491333008,12.416565895080566,19.282516479492188,15.113179206848145
2000-12-13,,,16.567346572875977,,,,,,25.590713500976562,,18.392160415649414,,,21.19380760192871,15.958070755004883,28.15568733215332,20.65618324279785,12.51223087310791,18.896860122680664,15.12138843536377
2000-12-14,,,16.445526123046875,,,,,,25.325626373291016,,17.826536178588867,,,20.742429733276367,15.863726615905762,27.723983764648438,20.47596549987793,12.397433280944824,18.836606979370117,14.686304092407227
2000-12-15,,,16.371463775634766,,,,,,24.547996520996094,,18.03537368774414,,,20.407142639160156,15.72657299041748,26.620784759521484,19.957868576049805,12.225252151489258,18.3400821685791,14.625255584716797
2000-12-18,,,16.465452194213867,,,,,,24.247568130493164,,18.59354591369629,,,20.786623001098633,15.699007987976074,26.093164443969727,19.848831176757812,12.406322479248047,18.738788604736328,15.053725242614746
2000-12-19,,,16.625215530395508,,,,,,22.709999084472656,,18.91381072998047,,,20.428232192993164,15.15410041809082,25.325727462768555,19.871360778808594,12.798917770385742,18.291757583618164,14.88892936706543
2000-12-20,,,16.662805557250977,,,,,,21.4354190826416,,18.355640411376953,,,19.75360870361328,15.014192581176758,23.431087493896484,18.970172882080078,12.31797981262207,18.074295043945312,14.74885082244873
2000-12-21,,,16.606416702270508,,,,,,21.112548828125,,18.49289894104004,,,19.869556427001953,14.925833702087402,23.503036499023438,19.1053466796875,12.75966739654541,18.63005828857422,15.094921112060547
2000-12-22,,,16.540632247924805,,,,,,21.525115966796875,,18.73995590209961,,,20.343900680541992,15.161468505859375,25.121871948242188,19.432031631469727,13.417272567749023,18.944168090820312,15.218511581420898
2000-12-26,,,16.86955451965332,,,,,,21.59686279296875,,19.526891708374023,,,20.575796127319336,15.588545799255371,24.702171325683594,19.465818405151367,13.378021240234375,18.581722259521484,15.490419387817383
2000-12-27,,,16.982343673706055,,,,,,21.839021682739258,,19.508596420288086,,,20.913105010986328,15.588545799255371,24.94199562072754,19.53340721130371,13.593952178955078,19.47577476501465,15.589287757873535
2000-12-28,,,17.2360897064209,,,,,,22.027366638183594,,19.828845977783203,,,21.21879768371582,15.463371276855469,24.822086334228516,19.871360778808594,13.72154426574707,19.71741485595703,15.745838165283203
2000-12-29,,,17.179697036743164,,,,,,22.278488159179688,,19.435380935668945,,,21.081758499145508,15.640093803405762,24.030664443969727,19.64606285095215,13.45654296875,19.789899826049805,15.556331634521484
2001-01-02,,,16.954147338867188,,,,,,22.457866668701172,,19.481128692626953,,,20.14362335205078,15.40445613861084,22.639659881591797,18.84625244140625,13.191520690917969,19.75365447998047,15.119633674621582
2001-01-03,,,16.174108505249023,,,,,,24.377197265625,,18.88636589050293,,,21.01852798461914,15.080476760864258,26.2850284576416,20.333219528198242,13.270048141479492,21.312198638916016,15.935351371765137
2001-01-04,,,15.535038948059082,,,,,,25.13057518005371,,18.30074691772461,,,21.18716812133789,14.844829559326172,26.548839569091797,20.930265426635742,13.7117280960083,21.614242553710938,15.655210494995117
2001-01-05,,,15.638409614562988,,,,,,24.305437088012695,,18.694202423095703,,,20.575796127319336,14.697565078735352,24.94199562072754,20.36701774597168,13.427093505859375,20.90142250061035,15.325626373291016
2001-01-08,,,15.741793632507324,,,,,,24.0363826751709,,18.630146026611328,,,20.407142639160156,14.918471336364746,24.870052337646484,20.07413101196289,13.466352462768555,20.62354278564453,15.169072151184082
2001-01-09,,,15.9109525680542,,,,,,25.184389114379883,,18.254972457885742,,,20.470386505126953,14.984742164611816,25.42165184020996,20.321962356567383,12.91670036315918,20.454395294189453,14.91364860534668
2001-01-10,,,15.816972732543945,,,,,,26.09920310974121,,18.373950958251953,,,20.66013526916504,14.947927474975586,26.18910026550293,20.47967529296875,13.0344877243042,20.587297439575195,15.160840034484863
2001-01-11,,,15.506836891174316,,,,,,26.92434310913086,,18.575252532958984,,,20.913105010986328,14.601839065551758,27.292308807373047,20.9415340423584,12.68114185333252,20.768508911132812,15.193787574768066
2001-01-12,,,15.488044738769531,,,,,,26.888460159301758,,18.456295013427734,,,20.849863052368164,14.712292671203613,26.88458824157715,21.22315216064453,12.38669204711914,20.756437301635742,14.90540599822998
2001-01-16,,,15.704195976257324,,,,,,26.762893676757812,,18.447145462036133,,,21.050140380859375,14.47665786743164,26.572816848754883,21.448455810546875,12.798917770385742,21.239709854125977,15.169072151184082
2001-01-17,,,15.525632858276367,,,,,,27.014015197753906,,18.355640411376953,,,21.01852798461914,14.513476371765137,27.388233184814453,21.606168746948242,12.730212211608887,20.949750900268555,15.193787574768066
2001-01-18,,,15.647811889648438,,,,,,27.202363967895508,,18.0079288482666,,,21.155553817749023,14.771198272705078,28.827199935913086,21.53857421875,12.66151237487793,20.635622024536133,14.971328735351562
2001-01-19,,,15.525632858276367,,,,,,26.978139877319336,,17.925575256347656,,,20.934186935424805,14.727022171020508,29.222911834716797,21.00912094116211,12.3081693649292,19.814058303833008,14.864216804504395
2001-01-22,,,15.61961555480957,,,,,,26.11713981628418,,18.11773109436035,,,20.89202880859375,14.697565078735352,28.683290481567383,20.8626766204834,12.406322479248047,20.563135147094727,15.12787914276123
2001-01-23,,,15.722997665405273,,,,,,26.40413475036621,,18.40139389038086,,,21.166086196899414,14.682843208312988,29.162940979003906,21.34707260131836,12.445576667785645,20.804773330688477,15.2761869430542
2001-01-24,,,15.66659927368164,,,,,,26.27857780456543,,18.38309097290039,,,21.050140380859375,14.704926490783691,29.522693634033203,21.14429473876953,12.494656562805176,20.82892608642578,15.366827011108398
2001-01-25,,,15.995537757873535,,,,,,25.6866397857666,,18.932111740112305,,,21.039596557617188,14.80801773071289,28.491432189941406,21.110502243041992,12.66151237487793,21.155136108398438,15.5068941116333
